date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,year,month,day,hour,minute,weekday
5/11/2025 15:38,513,4262,1125,160,669,205,3581,871,36,0,680,2025,5,11,15,38,6
5/11/2025 6:09,758,4656,1565,236,1367,384,4388,0,41,34,267,2025,5,11,6,9,6
5/10/2025 19:02,592,5820,1888,196,1378,242,4576,220,41,0,1244,2025,5,10,19,2,5
5/10/2025 6:19,629,5141,1530,259,1373,246,4087,5,42,0,1053,2025,5,10,6,19,5
5/9/2025 16:29,547,5442,1203,1008,1341,959,6021,917,43,0,-579,2025,5,9,16,29,4
5/9/2025 3:49,641,5110,1378,1050,1366,810,5286,-4,41,0,-176,2025,5,9,3,49,4
5/8/2025 15:08,586,5715,1259,1000,1314,77,4986,702,45,0,728,2025,5,8,15,8,3
5/8/2025 2:46,610,5109,1371,1075,1361,508,4968,-4,43,0,141,2025,5,8,2,46,3
5/7/2025 14:00,552,5411,1452,892,1311,427,5634,958,39,0,-223,2025,5,7,14,0,2
5/7/2025 0:30,615,5325,1323,1056,1366,152,4560,-4,48,0,765,2025,5,7,0,30,2
5/6/2025 11:37,564,5710,1558,961,1341,33,5318,791,44,0,392,2025,5,6,11,37,1
5/5/2025 23:18,589,5815,1857,648,1361,470,4970,-4,45,0,844,2025,5,5,23,18,0
5/5/2025 10:37,564,5441,1628,551,1345,47,5207,1033,41,0,234,2025,5,5,10,37,0
5/4/2025 19:27,538,5346,1593,241,1377,1459,5364,104,39,0,-18,2025,5,4,19,27,6
5/4/2025 8:50,460,4136,1302,205,1373,502,4553,650,39,0,-416,2025,5,4,8,50,6
5/3/2025 16:59,440,4632,1019,181,1375,1478,5300,760,39,0,-667,2025,5,3,16,59,5
5/3/2025 3:17,457,4866,1301,248,1372,648,4070,-1,41,0,795,2025,5,3,3,17,5
5/2/2025 12:17,445,4019,1120,178,1322,628,4972,1238,39,0,-953,2025,5,2,12,17,4
5/2/2025 0:46,441,5145,1368,253,1380,1217,4699,-4,42,0,445,2025,5,2,0,46,4
5/1/2025 11:08,465,4417,1599,180,1365,43,4698,986,39,0,-281,2025,5,1,11,8,3
4/30/2025 19:32,535,6489,2222,260,1367,282,4812,82,42,0,1677,2025,4,30,19,32,2
4/30/2025 2:46,550,5180,1197,264,1375,275,3698,-5,40,0,1481,2025,4,30,2,46,2
4/29/2025 10:27,509,5059,1445,215,1336,131,5118,1442,37,0,-58,2025,4,29,10,27,1
4/28/2025 22:50,736,6335,2006,314,1367,756,5227,-3,36,0,1108,2025,4,28,22,50,0
4/28/2025 6:38,598,5593,1324,284,1376,104,3741,14,35,0,1852,2025,4,28,6,38,0
4/27/2025 18:00,590,4920,1256,247,1369,218,4168,442,36,0,752,2025,4,27,18,0,6
4/27/2025 7:00,565,4539,1297,225,1370,1365,4875,15,36,0,-335,2025,4,27,7,0,6
4/26/2025 18:39,579,5977,1636,269,1376,920,4983,163,36,0,994,2025,4,26,18,39,5
4/26/2025 6:55,562,4987,1203,235,1370,880,4313,19,38,0,673,2025,4,26,6,55,5
4/25/2025 13:28,488,4506,1416,609,1323,166,5592,1548,37,0,-1085,2025,4,25,13,28,4
4/25/2025 1:46,600,5164,1258,678,1366,6,3944,-4,39,0,1219,2025,4,25,1,46,4
4/24/2025 4:26,571,5036,1293,684,1369,26,3978,-4,38,0,1057,2025,4,24,4,26,3
4/23/2025 14:15,543,4546,1025,647,1349,-6,4855,1243,43,0,-309,2025,4,23,14,15,2
4/23/2025 2:37,547,4944,1072,648,1381,233,3922,-3,39,0,1021,2025,4,23,2,37,2
4/22/2025 12:17,231,4200,1263,243,1384,108,4719,1437,41,0,-518,2025,4,22,12,17,1
4/21/2025 18:41,249,4223,1550,201,1383,298,3943,202,41,0,280,2025,4,21,18,41,0
4/21/2025 6:00,256,4045,1250,223,1380,88,3236,-3,40,0,808,2025,4,21,6,0,0
4/20/2025 15:30,240,2589,366,184,1380,11,2879,654,37,0,-290,2025,4,20,15,30,6
4/20/2025 3:55,290,4279,1217,269,1380,16,3208,-4,39,0,1070,2025,4,20,3,55,6
4/19/2025 15:00,260,4808,1145,199,1375,116,3854,719,37,0,954,2025,4,19,15,0,5
4/19/2025 3:39,252,4473,1271,219,1374,238,3390,-3,37,0,1082,2025,4,19,3,39,5
4/18/2025 13:55,423,4591,1379,210,1367,1147,5314,747,38,0,-723,2025,4,18,13,55,4
4/18/2025 2:17,440,5069,1293,242,1367,1360,4745,-3,45,0,323,2025,4,18,2,17,4
4/17/2025 14:30,550,4910,1424,230,1341,1612,6715,1506,48,0,-1804,2025,4,17,14,30,3
4/17/2025 1:07,553,5542,1227,420,1371,1787,5401,-4,44,0,140,2025,4,17,1,7,3
4/16/2025 13:00,745,5106,1330,393,1303,1419,6792,1551,48,0,-1685,2025,4,16,13,0,2
4/16/2025 0:30,787,5932,1399,487,1377,1647,5739,-4,45,0,193,2025,4,16,0,30,2
4/15/2025 13:17,802,6948,1594,478,1380,1674,6443,479,34,0,505,2025,4,15,13,17,1
4/15/2025 1:29,761,5663,1282,486,1369,1836,5776,-3,43,0,-112,2025,4,15,1,29,1
4/14/2025 13:38,579,6425,1511,466,1365,1561,6213,683,46,0,211,2025,4,14,13,38,0
4/14/2025 2:38,576,5132,1274,487,1373,1023,4776,-4,45,0,355,2025,4,14,2,38,0
4/13/2025 14:25,543,3852,1019,395,1358,18,4522,1143,45,0,-670,2025,4,13,14,25,6
4/13/2025 2:17,606,5266,1367,511,1374,193,4090,-3,41,0,1175,2025,4,13,2,17,6
4/12/2025 15:08,755,5475,1158,400,1363,1095,5443,625,44,0,32,2025,4,12,15,8,5
4/12/2025 4:54,859,5668,1355,496,1377,1097,5230,-4,48,0,438,2025,4,12,4,54,5
4/11/2025 18:00,985,7161,1734,531,1369,1818,6717,225,47,0,444,2025,4,11,18,0,4
4/11/2025 6:09,887,6512,1387,559,1375,2209,6457,-4,41,0,55,2025,4,11,6,9,4
4/10/2025 20:01,983,7950,2136,586,1366,2615,7762,0,38,0,187,2025,4,10,20,1,3
4/10/2025 6:59,959,6823,1746,580,1374,659,5384,4,52,0,1438,2025,4,10,6,59,3
4/9/2025 18:29,839,7153,2160,558,1371,425,5686,279,52,0,1467,2025,4,9,18,29,2
4/9/2025 6:30,945,6638,1689,577,1371,626,5258,-3,50,0,1380,2025,4,9,6,30,2
4/8/2025 17:24,779,6572,2054,556,1369,131,5587,641,54,0,985,2025,4,8,17,24,1
4/8/2025 3:11,955,5942,1591,621,1367,115,4697,-3,48,0,1244,2025,4,8,3,11,1
4/7/2025 13:30,772,6732,1898,552,1360,880,6426,915,45,0,306,2025,4,7,13,30,0
4/7/2025 2:00,790,5297,1675,557,1376,624,5060,-4,40,0,237,2025,4,7,2,0,0
4/6/2025 15:25,745,5235,1312,443,1331,566,4892,455,38,0,342,2025,4,6,15,25,6
4/6/2025 4:30,789,5073,1666,529,1381,926,5333,-2,42,0,-259,2025,4,6,4,30,6
4/5/2025 16:07,704,5162,1120,446,1381,434,4676,540,43,0,486,2025,4,5,16,7,5
4/5/2025 3:38,792,5428,1658,544,1383,594,5016,-4,46,0,412,2025,4,5,3,38,5
4/4/2025 15:31,756,5817,1621,469,1384,694,5816,841,48,0,0,2025,4,4,15,31,4
4/4/2025 4:29,794,5553,1518,569,1383,660,4968,-4,48,0,584,2025,4,4,4,29,4
4/3/2025 17:07,771,6623,1901,542,1359,700,5823,495,51,0,799,2025,4,3,17,7,3
4/3/2025 5:25,777,5682,1610,550,1385,878,5249,-3,50,0,433,2025,4,3,5,25,3
4/2/2025 18:30,824,6940,2233,608,1376,1147,6364,95,51,0,576,2025,4,2,18,30,2
4/2/2025 4:25,767,5399,1558,613,1376,1523,5886,-4,51,0,-486,2025,4,2,4,25,2
4/1/2025 15:16,744,5959,2134,606,1370,514,6184,763,51,0,-224,2025,4,1,15,16,1
4/1/2025 3:24,810,5470,1673,638,1370,98,4637,-4,50,0,832,2025,4,1,3,24,1
3/31/2025 14:29,658,6208,1945,650,1356,120,5561,759,68,0,647,2025,3,31,14,29,0
3/31/2025 2:00,568,5040,1458,663,1377,-18,4107,-4,63,0,933,2025,3,31,2,0,0
3/30/2025 14:08,568,4829,1193,561,1377,138,4393,490,62,0,436,2025,3,30,14,8,6
3/30/2025 1:38,813,5259,1395,687,1374,157,4487,-4,63,0,771,2025,3,30,1,38,6
3/29/2025 13:56,837,6287,1686,1096,1367,520,5834,257,64,0,453,2025,3,29,13,56,5
3/29/2025 4:24,743,5378,1216,1040,1373,2184,6624,-4,70,0,-1245,2025,3,29,4,24,5
3/28/2025 16:59,797,7057,1485,1092,1363,2588,7534,131,74,0,-477,2025,3,28,16,59,4
3/28/2025 5:55,765,5763,1085,1084,1379,2491,6876,-4,74,0,-1113,2025,3,28,5,55,4
3/27/2025 17:59,761,7158,1499,1077,1344,1281,6108,70,73,0,1049,2025,3,27,17,59,3
3/26/2025 22:30,767,6481,1674,1055,1373,981,5921,-3,67,0,559,2025,3,26,22,30,2
3/26/2025 8:25,762,6712,1529,979,1378,349,5425,335,66,0,1287,2025,3,26,8,25,2
3/25/2025 21:17,773,7067,2004,1071,1371,333,5628,-4,65,0,1439,2025,3,25,21,17,1
3/25/2025 8:02,771,6578,1663,1077,1362,784,6077,335,67,0,500,2025,3,25,8,2,1
3/24/2025 21:00,882,7505,1962,1145,1357,1090,6519,-2,59,0,985,2025,3,24,21,0,0
3/24/2025 10:17,822,6436,1426,1102,1295,186,5652,747,70,0,784,2025,3,24,10,17,0
3/23/2025 22:22,877,5975,1726,1023,1369,2082,7162,-4,66,0,-1187,2025,3,23,22,22,6
3/23/2025 11:29,828,4796,935,961,1373,2518,7443,762,64,0,-2647,2025,3,23,11,29,6
3/23/2025 1:39,804,5192,1030,997,1375,2244,6515,-4,67,0,-1322,2025,3,23,1,39,6
3/22/2025 15:30,822,5352,983,962,1358,2094,6860,572,63,0,-1507,2025,3,22,15,30,5
3/22/2025 4:46,892,5510,1419,1036,1373,605,5389,-4,66,0,121,2025,3,22,4,46,5
3/21/2025 16:16,798,5654,1430,1113,1360,146,5839,926,61,0,-185,2025,3,21,16,16,4
3/21/2025 4:25,890,5748,1590,1163,1375,182,5268,-4,69,0,480,2025,3,21,4,25,4
3/20/2025 16:37,864,6115,1400,1026,1303,62,5492,768,62,0,622,2025,3,20,16,37,3
3/20/2025 5:38,873,6184,1544,1169,1386,784,5813,-4,59,0,371,2025,3,20,5,38,3
3/19/2025 17:59,992,7267,1764,1190,1369,706,6207,102,63,0,1059,2025,3,19,17,59,2
3/19/2025 5:59,876,6375,1392,1177,1371,1054,5938,-4,70,0,437,2025,3,19,5,59,2
3/18/2025 20:30,958,8114,1674,1188,1367,1549,6805,-2,68,0,1309,2025,3,18,20,30,1
3/18/2025 9:08,866,7567,1370,1096,1374,2663,7946,487,71,0,-378,2025,3,18,9,8,1
3/17/2025 21:29,930,7470,1751,1210,1371,2000,7373,44,65,0,96,2025,3,17,21,29,0
3/17/2025 10:01,738,7140,1430,1185,1356,70,5183,332,59,0,1956,2025,3,17,10,1,0
3/16/2025 22:01,822,6034,1414,1372,1369,318,5367,-4,58,0,666,2025,3,16,22,1,6
3/16/2025 11:30,775,5035,899,967,1376,480,5023,470,53,0,11,2025,3,16,11,30,6
3/16/2025 0:38,800,5208,1176,1100,1374,1324,5830,-4,55,0,-622,2025,3,16,0,38,6
3/15/2025 12:16,783,5751,1438,1033,1369,1086,6255,488,54,0,-504,2025,3,15,12,16,5
3/15/2025 2:00,858,5373,1259,1190,1374,1065,5805,-3,57,0,-432,2025,3,15,2,0,5
3/14/2025 16:29,892,6377,1504,1428,1370,412,5959,297,54,0,417,2025,3,14,16,29,4
3/14/2025 1:30,769,5586,1105,1341,1380,1932,6588,-3,60,0,-1001,2025,3,14,1,30,4
3/13/2025 14:46,854,5931,901,1296,1326,2539,7726,729,64,0,-1794,2025,3,13,14,46,3
3/13/2025 4:00,856,5523,1051,1360,1385,1511,6220,-4,60,0,-697,2025,3,13,4,0,3
3/12/2025 16:38,825,6447,1433,1290,1368,548,5873,343,58,0,573,2025,3,12,16,38,2
3/12/2025 5:39,825,5766,1046,1315,1368,1498,6125,-4,59,0,-359,2025,3,12,5,39,2
3/11/2025 20:08,835,7681,1614,1308,1372,1824,7013,-3,55,0,667,2025,3,11,20,8,1
3/11/2025 6:38,825,6222,1225,1313,1377,330,5149,-2,58,0,1072,2025,3,11,6,38,1
3/10/2025 14:31,723,5717,1587,1282,1311,292,6322,1064,51,0,-605,2025,3,10,14,31,0
3/10/2025 1:46,588,5042,1039,1308,1373,136,4499,-4,55,0,543,2025,3,10,1,46,0
3/9/2025 14:59,568,4059,700,967,1370,208,4683,802,62,0,-624,2025,3,9,14,59,6
3/9/2025 3:25,588,5214,1056,1154,1372,285,4516,-4,63,0,697,2025,3,9,3,25,6
3/8/2025 16:26,622,5349,1146,1008,1374,176,4955,552,64,0,393,2025,3,8,16,26,5
3/8/2025 4:59,589,5532,1104,1310,1378,204,4650,-4,66,0,881,2025,3,8,4,59,5
3/7/2025 18:18,883,7403,1605,1325,1368,219,5515,33,70,0,1888,2025,3,7,18,18,4
3/7/2025 6:16,899,6437,1191,1353,1378,14,4930,-3,74,0,1507,2025,3,7,6,16,4
3/6/2025 20:30,919,7793,1668,1394,1367,174,5613,-3,69,0,2179,2025,3,6,20,30,3
3/6/2025 7:40,913,7323,1434,1221,1376,516,5765,212,71,0,1557,2025,3,6,7,40,3
3/5/2025 21:01,1032,7742,1630,1361,1362,1001,6472,-3,66,0,1270,2025,3,5,21,1,2
3/5/2025 9:17,880,6738,1298,1274,1381,51,5974,1031,56,0,764,2025,3,5,9,17,2
3/4/2025 22:38,934,6935,1559,1412,1369,477,5816,-4,67,0,1119,2025,3,4,22,38,1
3/4/2025 10:26,867,6468,1366,1364,1306,15,6283,1306,54,0,184,2025,3,4,10,26,1
3/3/2025 22:24,898,7166,1740,1302,1366,24,5400,-3,71,0,1765,2025,3,3,22,24,0
3/3/2025 7:39,979,7511,1465,1417,1378,649,6071,86,70,0,1439,2025,3,3,7,39,0
3/2/2025 21:59,955,6658,1321,1558,1377,727,6029,-4,71,0,628,2025,3,2,21,59,6
3/2/2025 11:30,869,5657,1058,1503,1381,476,5934,575,70,0,-276,2025,3,2,11,30,6
3/2/2025 1:14,982,5699,1269,1606,1377,259,5586,-4,73,0,113,2025,3,2,1,14,6
3/1/2025 13:59,931,6878,1191,1551,1382,650,6107,303,72,0,770,2025,3,1,13,59,5
3/1/2025 4:25,915,5873,1306,1543,1372,441,5646,-4,70,0,226,2025,3,1,4,25,5
2/28/2025 18:00,1080,8225,1513,1546,1362,871,6456,-1,72,0,1769,2025,2,28,18,0,4
2/28/2025 5:37,985,6305,967,1527,1376,1496,6423,-4,74,0,-118,2025,2,28,5,37,4
2/27/2025 18:24,1074,8357,1564,1627,1366,1222,6948,0,74,0,1409,2025,2,27,18,24,3
2/27/2025 8:28,991,8105,1292,1577,1381,1653,7191,189,75,0,914,2025,2,27,8,28,3
2/26/2025 22:17,1296,7334,1341,1560,1373,1474,7115,-3,72,0,219,2025,2,26,22,17,2
2/26/2025 9:21,1170,7816,1302,1571,1379,315,6556,726,72,0,1260,2025,2,26,9,21,2
2/25/2025 21:47,1212,7854,1484,1484,1371,102,5718,-3,67,0,2136,2025,2,25,21,47,1
2/25/2025 5:39,1135,6664,1039,1132,1371,260,5007,-3,70,0,1657,2025,2,25,5,39,1
2/24/2025 15:27,1292,7201,1080,1084,1346,399,6144,871,68,0,1057,2025,2,24,15,27,0
2/24/2025 2:17,1148,5812,936,1095,1377,681,5302,-4,68,0,509,2025,2,24,2,17,0
2/23/2025 12:29,1148,5354,986,929,1376,83,5660,1060,70,0,-306,2025,2,23,12,29,6
2/23/2025 0:30,1196,6439,1069,1592,1374,374,5674,-3,70,0,764,2025,2,23,0,30,6
2/22/2025 12:27,1136,6205,953,1557,1372,91,6236,1050,75,0,-31,2025,2,22,12,27,5
2/21/2025 16:47,1329,7816,1206,1513,1359,1288,7069,295,72,0,747,2025,2,21,16,47,4
2/21/2025 4:25,1428,6513,1077,1597,1382,792,6350,-4,74,0,162,2025,2,21,4,25,4
2/20/2025 16:09,1311,7679,1134,1435,1313,755,6456,433,72,0,1223,2025,2,20,16,9,3
2/20/2025 2:55,1339,6449,990,1475,1379,372,5624,-4,72,0,824,2025,2,20,2,55,3
2/19/2025 14:46,1328,7561,1313,1456,1319,285,6520,747,69,0,1040,2025,2,19,14,46,2
2/19/2025 1:29,1344,6450,1147,1595,1379,407,5942,-4,72,0,507,2025,2,19,1,29,2
2/18/2025 13:30,1318,8397,1283,1505,1376,696,6679,430,69,0,1717,2025,2,18,13,30,1
2/18/2025 1:38,1197,6492,955,1422,1371,1219,6231,-3,69,0,260,2025,2,18,1,38,1
